t	numS	numE	numI	numQ	numR
2	36		-		-		-		-
2	75		-		-		-		-
2	63		-		-		-		-
2	59		-		-		-		-
2	24		-		-		-		-
2	67		-		-		-		-
2	99		-		-		-		-
2	83		-		-		-		-
2	94		-		-		-		-
2	12		-		-		-		-
2	19		-		-		-		-
2	72		-		-		-		-
2	54		-		-		-		-
2	88		-		-		-		-
2	79		-		-		-		-
2	34		-		-		-		-
2	42		-		-		-		-
2	38		-		-		-		-
2	77		-		-		-		-
2	107		-		-		-		-
2	27		-		-		-		-
2	18		-		-		-		-
2	55		-		-		-		-
2	51		-		-		-		-
2	17		-		-		-		-
2	93		-		-		-		-
2	22		-		-		-		-
2	49		-		-		-		-
2	33		-		-		-		-
2	3		-		-		-		-
2	23		-		-		-		-
2	50		-		-		-		-
2	60		-		-		-		-
2	89		-		-		-		-
2	9		-		-		-		-
2	21		-		-		-		-
2	48		-		-		-		-
2	71		-		-		-		-
2	103		-		-		-		-
2	98		-		-		-		-
2	105		-		-		-		-
2	28		-		-		-		-
2	5		-		-		-		-
2	44		-		-		-		-
2	101		-		-		-		-
2	96		-		-		-		-
2	39		-		-		-		-
2	64		-		-		-		-
2	78		-		-		-		-
2	40		-		-		-		-
2	65		-		-		-		-
2	100		-		-		-		-
2	45		-		-		-		-
2	69		-		-		-		-
2	35		-		-		-		-
2	53		-		-		-		-
2	68		-		-		-		-
2	32		-		-		-		-
2	41		-		-		-		-
2	86		-		-		-		-
2	76		-		-		-		-
2	43		-		-		-		-
2	109		-		-		-		-
2	95		-		-		-		-
2	7		-		-		-		-
2	52		-		-		-		-
2	8		-		-		-		-
3	29		102		-		-		-
3	10		4		-		-		-
3	6		66		-		-		-
3	104		30		-		-		-
3	73		82		-		-		-
3	2		62		-		-		-
3	15		84		-		-		-
3	26		61		-		-		-
3	57		81		-		-		-
3	16		92		-		-		-
3	37		-		-		-		-
3	1		-		-		-		-
3	25		-		-		-		-
3	91		-		-		-		-
3	31		-		-		-		-
3	14		-		-		-		-
3	56		-		-		-		-
3	0		-		-		-		-
3	13		-		-		-		-
3	58		-		-		-		-
3	74		-		-		-		-
3	87		-		-		-		-
3	106		-		-		-		-
3	108		-		-		-		-
3	46		-		-		-		-
3	47		-		-		-		-
3	70		-		-		-		-
3	80		-		-		-		-
3	20		-		-		-		-
3	90		-		-		-		-
3	85		-		-		-		-
3	11		-		-		-		-
3	97		-		-		-		-
3	36		-		-		-		-
3	75		-		-		-		-
3	63		-		-		-		-
3	59		-		-		-		-
3	24		-		-		-		-
3	67		-		-		-		-
3	99		-		-		-		-
3	83		-		-		-		-
3	94		-		-		-		-
3	12		-		-		-		-
3	19		-		-		-		-
3	72		-		-		-		-
3	54		-		-		-		-
3	88		-		-		-		-
3	79		-		-		-		-
3	34		-		-		-		-
3	42		-		-		-		-
3	38		-		-		-		-
3	77		-		-		-		-
3	107		-		-		-		-
3	27		-		-		-		-
3	18		-		-		-		-
3	55		-		-		-		-
3	51		-		-		-		-
3	17		-		-		-		-
3	93		-		-		-		-
3	22		-		-		-		-
3	49		-		-		-		-
3	33		-		-		-		-
3	3		-		-		-		-
3	23		-		-		-		-
3	50		-		-		-		-
3	60		-		-		-		-
3	89		-		-		-		-
3	9		-		-		-		-
3	21		-		-		-		-
3	48		-		-		-		-
3	71		-		-		-		-
3	103		-		-		-		-
3	98		-		-		-		-
3	105		-		-		-		-
3	28		-		-		-		-
3	5		-		-		-		-
3	44		-		-		-		-
3	101		-		-		-		-
3	96		-		-		-		-
3	39		-		-		-		-
3	64		-		-		-		-
3	78		-		-		-		-
3	40		-		-		-		-
3	65		-		-		-		-
3	100		-		-		-		-
3	45		-		-		-		-
3	69		-		-		-		-
3	35		-		-		-		-
3	53		-		-		-		-
3	68		-		-		-		-
3	32		-		-		-		-
3	41		-		-		-		-
3	86		-		-		-		-
3	76		-		-		-		-
3	43		-		-		-		-
3	109		-		-		-		-
3	95		-		-		-		-
3	7		-		-		-		-
3	52		-		-		-		-
3	8		-		-		-		-
4	29		81		-		-		-
4	10		92		-		-		-
4	6		30		-		-		-
4	104		82		-		-		-
4	73		66		-		-		-
4	2		102		-		-		-
4	15		84		-		-		-
4	26		4		-		-		-
4	57		61		-		-		-
4	16		62		-		-		-
4	37		-		-		-		-
4	1		-		-		-		-
4	25		-		-		-		-
4	91		-		-		-		-
4	31		-		-		-		-
4	14		-		-		-		-
4	56		-		-		-		-
4	0		-		-		-		-
4	13		-		-		-		-
4	58		-		-		-		-
4	74		-		-		-		-
4	87		-		-		-		-
4	106		-		-		-		-
4	108		-		-		-		-
4	46		-		-		-		-
4	47		-		-		-		-
4	70		-		-		-		-
4	80		-		-		-		-
4	20		-		-		-		-
4	90		-		-		-		-
4	85		-		-		-		-
4	11		-		-		-		-
4	97		-		-		-		-
4	36		-		-		-		-
4	75		-		-		-		-
4	63		-		-		-		-
4	59		-		-		-		-
4	24		-		-		-		-
4	67		-		-		-		-
4	99		-		-		-		-
4	83		-		-		-		-
4	94		-		-		-		-
4	12		-		-		-		-
4	19		-		-		-		-
4	72		-		-		-		-
4	54		-		-		-		-
4	88		-		-		-		-
4	79		-		-		-		-
4	34		-		-		-		-
4	42		-		-		-		-
4	38		-		-		-		-
4	77		-		-		-		-
4	107		-		-		-		-
4	27		-		-		-		-
4	18		-		-		-		-
4	55		-		-		-		-
4	51		-		-		-		-
4	17		-		-		-		-
4	93		-		-		-		-
4	22		-		-		-		-
4	49		-		-		-		-
4	33		-		-		-		-
4	3		-		-		-		-
4	23		-		-		-		-
4	50		-		-		-		-
4	60		-		-		-		-
4	89		-		-		-		-
4	9		-		-		-		-
4	21		-		-		-		-
4	48		-		-		-		-
4	71		-		-		-		-
4	103		-		-		-		-
4	98		-		-		-		-
4	105		-		-		-		-
4	28		-		-		-		-
4	5		-		-		-		-
4	44		-		-		-		-
4	101		-		-		-		-
4	96		-		-		-		-
4	39		-		-		-		-
4	64		-		-		-		-
4	78		-		-		-		-
4	40		-		-		-		-
4	65		-		-		-		-
4	100		-		-		-		-
4	45		-		-		-		-
4	69		-		-		-		-
4	35		-		-		-		-
4	53		-		-		-		-
4	68		-		-		-		-
4	32		-		-		-		-
4	41		-		-		-		-
4	86		-		-		-		-
4	76		-		-		-		-
4	43		-		-		-		-
4	109		-		-		-		-
4	95		-		-		-		-
4	7		-		-		-		-
4	52		-		-		-		-
4	8		-		-		-		-
5	29		82		-		-		-
5	10		84		-		-		-
5	6		62		-		-		-
5	104		66		-		-		-
5	73		92		-		-		-
5	2		30		-		-		-
5	15		102		-		-		-
5	26		81		-		-		-
5	57		61		-		-		-
5	16		4		-		-		-
5	37		-		-		-		-
5	1		-		-		-		-
5	25		-		-		-		-
5	91		-		-		-		-
5	31		-		-		-		-
5	14		-		-		-		-
5	56		-		-		-		-
5	0		-		-		-		-
5	13		-		-		-		-
5	58		-		-		-		-
5	74		-		-		-		-
5	87		-		-		-		-
5	106		-		-		-		-
5	108		-		-		-		-
5	46		-		-		-		-
5	47		-		-		-		-
5	70		-		-		-		-
5	80		-		-		-		-
5	20		-		-		-		-
5	90		-		-		-		-
5	85		-		-		-		-
5	11		-		-		-		-
5	97		-		-		-		-
5	36		-		-		-		-
5	75		-		-		-		-
5	63		-		-		-		-
5	59		-		-		-		-
5	24		-		-		-		-
5	67		-		-		-		-
5	99		-		-		-		-
5	83		-		-		-		-
5	94		-		-		-		-
5	12		-		-		-		-
5	19		-		-		-		-
5	72		-		-		-		-
5	54		-		-		-		-
5	88		-		-		-		-
5	79		-		-		-		-
5	34		-		-		-		-
5	42		-		-		-		-
5	38		-		-		-		-
5	77		-		-		-		-
5	107		-		-		-		-
5	27		-		-		-		-
5	18		-		-		-		-
5	55		-		-		-		-
5	51		-		-		-		-
5	17		-		-		-		-
5	93		-		-		-		-
5	22		-		-		-		-
5	49		-		-		-		-
5	33		-		-		-		-
5	3		-		-		-		-
5	23		-		-		-		-
5	50		-		-		-		-
5	60		-		-		-		-
5	89		-		-		-		-
5	9		-		-		-		-
5	21		-		-		-		-
5	48		-		-		-		-
5	71		-		-		-		-
5	103		-		-		-		-
5	98		-		-		-		-
5	105		-		-		-		-
5	28		-		-		-		-
5	5		-		-		-		-
5	44		-		-		-		-
5	101		-		-		-		-
5	96		-		-		-		-
5	39		-		-		-		-
5	64		-		-		-		-
5	78		-		-		-		-
5	40		-		-		-		-
5	65		-		-		-		-
5	100		-		-		-		-
5	45		-		-		-		-
5	69		-		-		-		-
5	35		-		-		-		-
5	53		-		-		-		-
5	68		-		-		-		-
5	32		-		-		-		-
5	41		-		-		-		-
5	86		-		-		-		-
5	76		-		-		-		-
5	43		-		-		-		-
5	109		-		-		-		-
5	95		-		-		-		-
5	7		-		-		-		-
5	52		-		-		-		-
5	8		-		-		-		-
6	10		3		4		-		-
6	104		55		30		-		-
6	73		29		61		-		-
6	2		44		62		-		-
6	15		59		66		-		-
6	26		85		81		-		-
6	57		72		82		-		-
6	16		22		84		-		-
6	37		67		92		-		-
6	1		68		102		-		-
6	25		78		-		-		-
6	91		99		-		-		-
6	31		6		-		-		-
6	14		39		-		-		-
6	56		83		-		-		-
6	0		88		-		-		-
6	13		98		-		-		-
6	58		-		-		-		-
6	74		-		-		-		-
6	87		-		-		-		-
6	106		-		-		-		-
6	108		-		-		-		-
6	46		-		-		-		-
6	47		-		-		-		-
6	70		-		-		-		-
6	80		-		-		-		-
6	20		-		-		-		-
6	90		-		-		-		-
6	11		-		-		-		-
6	97		-		-		-		-
6	36		-		-		-		-
6	75		-		-		-		-
6	63		-		-		-		-
6	24		-		-		-		-
6	94		-		-		-		-
6	12		-		-		-		-
6	19		-		-		-		-
6	54		-		-		-		-
6	79		-		-		-		-
6	34		-		-		-		-
6	42		-		-		-		-
6	38		-		-		-		-
6	77		-		-		-		-
6	107		-		-		-		-
6	27		-		-		-		-
6	18		-		-		-		-
6	51		-		-		-		-
6	17		-		-		-		-
6	93		-		-		-		-
6	49		-		-		-		-
6	33		-		-		-		-
6	23		-		-		-		-
6	50		-		-		-		-
6	60		-		-		-		-
6	89		-		-		-		-
6	9		-		-		-		-
6	21		-		-		-		-
6	48		-		-		-		-
6	71		-		-		-		-
6	103		-		-		-		-
6	105		-		-		-		-
6	28		-		-		-		-
6	5		-		-		-		-
6	101		-		-		-		-
6	96		-		-		-		-
6	64		-		-		-		-
6	40		-		-		-		-
6	65		-		-		-		-
6	100		-		-		-		-
6	45		-		-		-		-
6	69		-		-		-		-
6	35		-		-		-		-
6	53		-		-		-		-
6	32		-		-		-		-
6	41		-		-		-		-
6	86		-		-		-		-
6	76		-		-		-		-
6	43		-		-		-		-
6	109		-		-		-		-
6	95		-		-		-		-
6	7		-		-		-		-
6	52		-		-		-		-
6	8		-		-		-		-
7	10		99		4		-		-
7	104		44		30		-		-
7	73		6		61		-		-
7	2		39		62		-		-
7	15		29		66		-		-
7	26		85		81		-		-
7	57		72		82		-		-
7	16		55		84		-		-
7	37		22		92		-		-
7	1		68		102		-		-
7	25		88		-		-		-
7	91		59		-		-		-
7	31		67		-		-		-
7	14		83		-		-		-
7	56		98		-		-		-
7	0		3		-		-		-
7	13		78		-		-		-
7	58		-		-		-		-
7	74		-		-		-		-
7	87		-		-		-		-
7	106		-		-		-		-
7	108		-		-		-		-
7	46		-		-		-		-
7	47		-		-		-		-
7	70		-		-		-		-
7	80		-		-		-		-
7	20		-		-		-		-
7	90		-		-		-		-
7	11		-		-		-		-
7	97		-		-		-		-
7	36		-		-		-		-
7	75		-		-		-		-
7	63		-		-		-		-
7	24		-		-		-		-
7	94		-		-		-		-
7	12		-		-		-		-
7	19		-		-		-		-
7	54		-		-		-		-
7	79		-		-		-		-
7	34		-		-		-		-
7	42		-		-		-		-
7	38		-		-		-		-
7	77		-		-		-		-
7	107		-		-		-		-
7	27		-		-		-		-
7	18		-		-		-		-
7	51		-		-		-		-
7	17		-		-		-		-
7	93		-		-		-		-
7	49		-		-		-		-
7	33		-		-		-		-
7	23		-		-		-		-
7	50		-		-		-		-
7	60		-		-		-		-
7	89		-		-		-		-
7	9		-		-		-		-
7	21		-		-		-		-
7	48		-		-		-		-
7	71		-		-		-		-
7	103		-		-		-		-
7	105		-		-		-		-
7	28		-		-		-		-
7	5		-		-		-		-
7	101		-		-		-		-
7	96		-		-		-		-
7	64		-		-		-		-
7	40		-		-		-		-
7	65		-		-		-		-
7	100		-		-		-		-
7	45		-		-		-		-
7	69		-		-		-		-
7	35		-		-		-		-
7	53		-		-		-		-
7	32		-		-		-		-
7	41		-		-		-		-
7	86		-		-		-		-
7	76		-		-		-		-
7	43		-		-		-		-
7	109		-		-		-		-
7	95		-		-		-		-
7	7		-		-		-		-
7	52		-		-		-		-
7	8		-		-		-		-
8	10		99		4		-		-
8	104		67		30		-		-
8	73		88		61		-		-
8	2		6		62		-		-
8	15		3		66		-		-
8	26		44		81		-		-
8	57		59		82		-		-
8	16		78		84		-		-
8	37		55		92		-		-
8	1		98		102		-		-
8	25		72		-		-		-
8	91		39		-		-		-
8	31		83		-		-		-
8	14		68		-		-		-
8	56		85		-		-		-
8	0		29		-		-		-
8	13		22		-		-		-
8	58		-		-		-		-
8	74		-		-		-		-
8	87		-		-		-		-
8	106		-		-		-		-
8	108		-		-		-		-
8	46		-		-		-		-
8	47		-		-		-		-
8	70		-		-		-		-
8	80		-		-		-		-
8	20		-		-		-		-
8	90		-		-		-		-
8	11		-		-		-		-
8	97		-		-		-		-
8	36		-		-		-		-
8	75		-		-		-		-
8	63		-		-		-		-
8	24		-		-		-		-
8	94		-		-		-		-
8	12		-		-		-		-
8	19		-		-		-		-
8	54		-		-		-		-
8	79		-		-		-		-
8	34		-		-		-		-
8	42		-		-		-		-
8	38		-		-		-		-
8	77		-		-		-		-
8	107		-		-		-		-
8	27		-		-		-		-
8	18		-		-		-		-
8	51		-		-		-		-
8	17		-		-		-		-
8	93		-		-		-		-
8	49		-		-		-		-
8	33		-		-		-		-
8	23		-		-		-		-
8	50		-		-		-		-
8	60		-		-		-		-
8	89		-		-		-		-
8	9		-		-		-		-
8	21		-		-		-		-
8	48		-		-		-		-
8	71		-		-		-		-
8	103		-		-		-		-
8	105		-		-		-		-
8	28		-		-		-		-
8	5		-		-		-		-
8	101		-		-		-		-
8	96		-		-		-		-
8	64		-		-		-		-
8	40		-		-		-		-
8	65		-		-		-		-
8	100		-		-		-		-
8	45		-		-		-		-
8	69		-		-		-		-
8	35		-		-		-		-
8	53		-		-		-		-
8	32		-		-		-		-
8	41		-		-		-		-
8	86		-		-		-		-
8	76		-		-		-		-
8	43		-		-		-		-
8	109		-		-		-		-
8	95		-		-		-		-
8	7		-		-		-		-
8	52		-		-		-		-
8	8		-		-		-		-
9	10		99		4		-		-
9	104		88		30		-		-
9	73		72		61		-		-
9	2		44		62		-		-
9	15		29		66		-		-
9	26		83		81		-		-
9	57		22		82		-		-
9	16		59		84		-		-
9	37		6		92		-		-
9	1		85		102		-		-
9	25		98		-		-		-
9	91		78		-		-		-
9	31		68		-		-		-
9	14		67		-		-		-
9	56		3		-		-		-
9	0		39		-		-		-
9	13		55		-		-		-
9	58		-		-		-		-
9	74		-		-		-		-
9	87		-		-		-		-
9	106		-		-		-		-
9	108		-		-		-		-
9	46		-		-		-		-
9	47		-		-		-		-
9	70		-		-		-		-
9	80		-		-		-		-
9	20		-		-		-		-
9	90		-		-		-		-
9	11		-		-		-		-
9	97		-		-		-		-
9	36		-		-		-		-
9	75		-		-		-		-
9	63		-		-		-		-
9	24		-		-		-		-
9	94		-		-		-		-
9	12		-		-		-		-
9	19		-		-		-		-
9	54		-		-		-		-
9	79		-		-		-		-
9	34		-		-		-		-
9	42		-		-		-		-
9	38		-		-		-		-
9	77		-		-		-		-
9	107		-		-		-		-
9	27		-		-		-		-
9	18		-		-		-		-
9	51		-		-		-		-
9	17		-		-		-		-
9	93		-		-		-		-
9	49		-		-		-		-
9	33		-		-		-		-
9	23		-		-		-		-
9	50		-		-		-		-
9	60		-		-		-		-
9	89		-		-		-		-
9	9		-		-		-		-
9	21		-		-		-		-
9	48		-		-		-		-
9	71		-		-		-		-
9	103		-		-		-		-
9	105		-		-		-		-
9	28		-		-		-		-
9	5		-		-		-		-
9	101		-		-		-		-
9	96		-		-		-		-
9	64		-		-		-		-
9	40		-		-		-		-
9	65		-		-		-		-
9	100		-		-		-		-
9	45		-		-		-		-
9	69		-		-		-		-
9	35		-		-		-		-
9	53		-		-		-		-
9	32		-		-		-		-
9	41		-		-		-		-
9	86		-		-		-		-
9	76		-		-		-		-
9	43		-		-		-		-
9	109		-		-		-		-
9	95		-		-		-		-
9	7		-		-		-		-
9	52		-		-		-		-
9	8		-		-		-		-
10	10		3		62		4		-
10	104		39		81		30		-
10	73		22		92		61		-
10	2		59		-		66		-
10	15		6		-		82		-
10	26		44		-		84		-
10	57		99		-		102		-
10	16		68		-		-		-
10	37		88		-		-		-
10	1		98		-		-		-
10	25		78		-		-		-
10	91		83		-		-		-
10	31		67		-		-		-
10	14		55		-		-		-
10	56		72		-		-		-
10	0		85		-		-		-
10	13		29		-		-		-
10	58		-		-		-		-
10	74		-		-		-		-
10	87		-		-		-		-
10	106		-		-		-		-
10	108		-		-		-		-
10	46		-		-		-		-
10	47		-		-		-		-
10	70		-		-		-		-
10	80		-		-		-		-
10	20		-		-		-		-
10	90		-		-		-		-
10	11		-		-		-		-
10	97		-		-		-		-
10	36		-		-		-		-
10	75		-		-		-		-
10	63		-		-		-		-
10	24		-		-		-		-
10	94		-		-		-		-
10	12		-		-		-		-
10	19		-		-		-		-
10	54		-		-		-		-
10	79		-		-		-		-
10	34		-		-		-		-
10	42		-		-		-		-
10	38		-		-		-		-
10	77		-		-		-		-
10	107		-		-		-		-
10	27		-		-		-		-
10	18		-		-		-		-
10	51		-		-		-		-
10	17		-		-		-		-
10	93		-		-		-		-
10	49		-		-		-		-
10	33		-		-		-		-
10	23		-		-		-		-
10	50		-		-		-		-
10	60		-		-		-		-
10	89		-		-		-		-
10	9		-		-		-		-
10	21		-		-		-		-
10	48		-		-		-		-
10	71		-		-		-		-
10	103		-		-		-		-
10	105		-		-		-		-
10	28		-		-		-		-
10	5		-		-		-		-
10	101		-		-		-		-
10	96		-		-		-		-
10	64		-		-		-		-
10	40		-		-		-		-
10	65		-		-		-		-
10	100		-		-		-		-
10	45		-		-		-		-
10	69		-		-		-		-
10	35		-		-		-		-
10	53		-		-		-		-
10	32		-		-		-		-
10	41		-		-		-		-
10	86		-		-		-		-
10	76		-		-		-		-
10	43		-		-		-		-
10	109		-		-		-		-
10	95		-		-		-		-
10	7		-		-		-		-
10	52		-		-		-		-
10	8		-		-		-		-
11	10		53		62		4		-
11	104		60		3		30		-
11	73		15		6		61		-
11	26		64		22		66		-
11	16		54		29		82		-
11	37		89		39		84		-
11	1		58		44		102		-
11	25		103		55		81		-
11	91		105		59		92		-
11	31		24		67		-		-
11	14		9		68		-		-
11	56		108		72		-		-
11	0		2		78		-		-
11	13		7		83		-		-
11	74		86		85		-		-
11	87		5		88		-		-
11	106		57		98		-		-
11	46		100		99		-		-
11	47		-		-		-		-
11	70		-		-		-		-
11	80		-		-		-		-
11	20		-		-		-		-
11	90		-		-		-		-
11	11		-		-		-		-
11	97		-		-		-		-
11	36		-		-		-		-
11	75		-		-		-		-
11	63		-		-		-		-
11	94		-		-		-		-
11	12		-		-		-		-
11	19		-		-		-		-
11	79		-		-		-		-
11	34		-		-		-		-
11	42		-		-		-		-
11	38		-		-		-		-
11	77		-		-		-		-
11	107		-		-		-		-
11	27		-		-		-		-
11	18		-		-		-		-
11	51		-		-		-		-
11	17		-		-		-		-
11	93		-		-		-		-
11	49		-		-		-		-
11	33		-		-		-		-
11	23		-		-		-		-
11	50		-		-		-		-
11	21		-		-		-		-
11	48		-		-		-		-
11	71		-		-		-		-
11	28		-		-		-		-
11	101		-		-		-		-
11	96		-		-		-		-
11	40		-		-		-		-
11	65		-		-		-		-
11	45		-		-		-		-
11	69		-		-		-		-
11	35		-		-		-		-
11	32		-		-		-		-
11	41		-		-		-		-
11	76		-		-		-		-
11	43		-		-		-		-
11	109		-		-		-		-
11	95		-		-		-		-
11	52		-		-		-		-
11	8		-		-		-		-
12	10		54		3		4		-
12	104		57		6		30		-
12	73		58		22		61		-
12	26		105		29		66		-
12	16		2		39		82		-
12	37		5		44		84		-
12	1		24		55		102		-
12	25		100		59		81		-
12	91		89		67		92		-
12	31		86		68		62		-
12	14		9		72		-		-
12	56		108		78		-		-
12	0		53		83		-		-
12	13		7		85		-		-
12	74		103		88		-		-
12	87		64		98		-		-
12	106		15		99		-		-
12	46		60		-		-		-
12	47		-		-		-		-
12	70		-		-		-		-
12	80		-		-		-		-
12	20		-		-		-		-
12	90		-		-		-		-
12	11		-		-		-		-
12	97		-		-		-		-
12	36		-		-		-		-
12	75		-		-		-		-
12	63		-		-		-		-
12	94		-		-		-		-
12	12		-		-		-		-
12	19		-		-		-		-
12	79		-		-		-		-
12	34		-		-		-		-
12	42		-		-		-		-
12	38		-		-		-		-
12	77		-		-		-		-
12	107		-		-		-		-
12	27		-		-		-		-
12	18		-		-		-		-
12	51		-		-		-		-
12	17		-		-		-		-
12	93		-		-		-		-
12	49		-		-		-		-
12	33		-		-		-		-
12	23		-		-		-		-
12	50		-		-		-		-
12	21		-		-		-		-
12	48		-		-		-		-
12	71		-		-		-		-
12	28		-		-		-		-
12	101		-		-		-		-
12	96		-		-		-		-
12	40		-		-		-		-
12	65		-		-		-		-
12	45		-		-		-		-
12	69		-		-		-		-
12	35		-		-		-		-
12	32		-		-		-		-
12	41		-		-		-		-
12	76		-		-		-		-
12	43		-		-		-		-
12	109		-		-		-		-
12	95		-		-		-		-
12	52		-		-		-		-
12	8		-		-		-		-
13	10		64		3		4		-
13	104		100		6		30		-
13	73		9		22		61		-
13	26		89		29		66		-
13	16		60		39		82		-
13	37		7		44		84		-
13	1		108		55		102		-
13	25		103		59		81		-
13	91		86		67		92		-
13	31		105		68		62		-
13	14		57		72		-		-
13	56		54		78		-		-
13	0		15		83		-		-
13	13		2		85		-		-
13	74		24		88		-		-
13	87		53		98		-		-
13	106		58		99		-		-
13	46		5		-		-		-
13	47		-		-		-		-
13	70		-		-		-		-
13	80		-		-		-		-
13	20		-		-		-		-
13	90		-		-		-		-
13	11		-		-		-		-
13	97		-		-		-		-
13	36		-		-		-		-
13	75		-		-		-		-
13	63		-		-		-		-
13	94		-		-		-		-
13	12		-		-		-		-
13	19		-		-		-		-
13	79		-		-		-		-
13	34		-		-		-		-
13	42		-		-		-		-
13	38		-		-		-		-
13	77		-		-		-		-
13	107		-		-		-		-
13	27		-		-		-		-
13	18		-		-		-		-
13	51		-		-		-		-
13	17		-		-		-		-
13	93		-		-		-		-
13	49		-		-		-		-
13	33		-		-		-		-
13	23		-		-		-		-
13	50		-		-		-		-
13	21		-		-		-		-
13	48		-		-		-		-
13	71		-		-		-		-
13	28		-		-		-		-
13	101		-		-		-		-
13	96		-		-		-		-
13	40		-		-		-		-
13	65		-		-		-		-
13	45		-		-		-		-
13	69		-		-		-		-
13	35		-		-		-		-
13	32		-		-		-		-
13	41		-		-		-		-
13	76		-		-		-		-
13	43		-		-		-		-
13	109		-		-		-		-
13	95		-		-		-		-
13	52		-		-		-		-
13	8		-		-		-		-
14	10		103		3		4		-
14	104		105		6		30		-
14	73		15		22		61		-
14	26		24		29		66		-
14	16		5		39		82		-
14	37		2		44		84		-
14	1		54		55		102		-
14	25		60		59		81		-
14	91		53		67		92		-
14	31		64		68		62		-
14	14		108		72		-		-
14	56		57		78		-		-
14	0		89		83		-		-
14	13		86		85		-		-
14	74		58		88		-		-
14	87		9		98		-		-
14	106		100		99		-		-
14	46		7		-		-		-
14	47		-		-		-		-
14	70		-		-		-		-
14	80		-		-		-		-
14	20		-		-		-		-
14	90		-		-		-		-
14	11		-		-		-		-
14	97		-		-		-		-
14	36		-		-		-		-
14	75		-		-		-		-
14	63		-		-		-		-
14	94		-		-		-		-
14	12		-		-		-		-
14	19		-		-		-		-
14	79		-		-		-		-
14	34		-		-		-		-
14	42		-		-		-		-
14	38		-		-		-		-
14	77		-		-		-		-
14	107		-		-		-		-
14	27		-		-		-		-
14	18		-		-		-		-
14	51		-		-		-		-
14	17		-		-		-		-
14	93		-		-		-		-
14	49		-		-		-		-
14	33		-		-		-		-
14	23		-		-		-		-
14	50		-		-		-		-
14	21		-		-		-		-
14	48		-		-		-		-
14	71		-		-		-		-
14	28		-		-		-		-
14	101		-		-		-		-
14	96		-		-		-		-
14	40		-		-		-		-
